OBJECTID,stop_UID,stop_agency,stop_id,route_id
5859,NCTD_20459,NCTD,20459,302
5860,NCTD_20463,NCTD,20463,302
5861,NCTD_20466,NCTD,20466,309
5862,NCTD_20478,NCTD,20478,306
5863,NCTD_20478,NCTD,20478,318
5864,NCTD_20479,NCTD,20479,305
5865,NCTD_20480,NCTD,20480,304
5866,NCTD_20482,NCTD,20482,304
5867,NCTD_20485,NCTD,20485,305
5868,NCTD_20486,NCTD,20486,318
5869,NCTD_20487,NCTD,20487,334
5870,NCTD_20490,NCTD,20490,305
5871,NCTD_20491,NCTD,20491,334
5872,NCTD_20493,NCTD,20493,334
5873,NCTD_20494,NCTD,20494,305
5874,NCTD_20495,NCTD,20495,305
5875,NCTD_20496,NCTD,20496,305
5876,NCTD_20497,NCTD,20497,304
5877,NCTD_20497,NCTD,20497,305
5878,NCTD_20498,NCTD,20498,305
5879,NCTD_20499,NCTD,20499,358
5880,NCTD_20500,NCTD,20500,358
5881,NCTD_20506,NCTD,20506,358
5882,NCTD_20513,NCTD,20513,352
5883,NCTD_20514,NCTD,20514,352
5884,NCTD_20515,NCTD,20515,351
5885,NCTD_20517,NCTD,20517,351
5886,NCTD_20518,NCTD,20518,352
5887,NCTD_20519,NCTD,20519,351
5888,NCTD_20521,NCTD,20521,351
5889,NCTD_20522,NCTD,20522,351
5890,NCTD_20522,NCTD,20522,354
5891,NCTD_20522,NCTD,20522,357
5892,NCTD_20522,NCTD,20522,388
5893,NCTD_20523,NCTD,20523,371
5894,NCTD_20524,NCTD,20524,352
5895,NCTD_20524,NCTD,20524,354
5896,NCTD_20525,NCTD,20525,388
5897,NCTD_20526,NCTD,20526,371
5898,NCTD_20532,NCTD,20532,392
5899,NCTD_20532,NCTD,20532,395
5900,NCTD_20538,NCTD,20538,303
5901,NCTD_20538,NCTD,20538,313
5902,NCTD_20540,NCTD,20540,303
5903,NCTD_20540,NCTD,20540,313
5904,NCTD_20545,NCTD,20545,313
5905,NCTD_20546,NCTD,20546,318
5906,NCTD_20547,NCTD,20547,303
5907,NCTD_20550,NCTD,20550,303
5908,NCTD_20550,NCTD,20550,313
5909,NCTD_20551,NCTD,20551,318
5910,NCTD_20553,NCTD,20553,318
5911,NCTD_20556,NCTD,20556,318
5912,NCTD_20557,NCTD,20557,302
5913,NCTD_20559,NCTD,20559,318
5914,NCTD_20561,NCTD,20561,315
5915,NCTD_20561,NCTD,20561,325
5916,NCTD_20562,NCTD,20562,303
5917,NCTD_20563,NCTD,20563,318
5918,NCTD_20564,NCTD,20564,313
5919,NCTD_20565,NCTD,20565,313
5920,NCTD_20567,NCTD,20567,303
5921,NCTD_20568,NCTD,20568,318
5922,NCTD_20569,NCTD,20569,313
5923,NCTD_20570,NCTD,20570,303
5924,NCTD_20575,NCTD,20575,318
5925,NCTD_20579,NCTD,20579,318
5926,NCTD_20580,NCTD,20580,313
5927,NCTD_20581,NCTD,20581,315
5928,NCTD_20582,NCTD,20582,303
5929,NCTD_20582,NCTD,20582,311
5930,NCTD_20583,NCTD,20583,313
5931,NCTD_20585,NCTD,20585,315
5932,NCTD_20585,NCTD,20585,325
5933,NCTD_20587,NCTD,20587,303
5934,NCTD_20587,NCTD,20587,311
5935,NCTD_20588,NCTD,20588,313
5936,NCTD_20589,NCTD,20589,325
5937,NCTD_20590,NCTD,20590,309
5938,NCTD_20590,NCTD,20590,311
5939,NCTD_20591,NCTD,20591,309
5940,NCTD_20591,NCTD,20591,311
5941,NCTD_20592,NCTD,20592,315
5942,NCTD_20592,NCTD,20592,325
5943,NCTD_20593,NCTD,20593,313
5944,NCTD_20595,NCTD,20595,392
5945,NCTD_20596,NCTD,20596,302
5946,NCTD_20596,NCTD,20596,315
5947,NCTD_20596,NCTD,20596,325
5948,NCTD_20597,NCTD,20597,313
5949,NCTD_20601,NCTD,20601,313
5950,NCTD_20602,NCTD,20602,302
5951,NCTD_20602,NCTD,20602,315
5952,NCTD_20602,NCTD,20602,325
5953,NCTD_20603,NCTD,20603,303
5954,NCTD_20605,NCTD,20605,303
5955,NCTD_20608,NCTD,20608,303
5956,NCTD_20622,NCTD,20622,302
5957,NCTD_20622,NCTD,20622,315
5958,NCTD_20622,NCTD,20622,325
5959,NCTD_20625,NCTD,20625,302
5960,NCTD_20628,NCTD,20628,304
5961,NCTD_20628,NCTD,20628,309
5962,NCTD_20631,NCTD,20631,302
5963,NCTD_20631,NCTD,20631,315
5964,NCTD_20631,NCTD,20631,325
5965,NCTD_20632,NCTD,20632,323
5966,NCTD_20633,NCTD,20633,315
5967,NCTD_20633,NCTD,20633,318
5968,NCTD_20633,NCTD,20633,323
5969,NCTD_20633,NCTD,20633,325
5970,NCTD_20634,NCTD,20634,323
5971,NCTD_20635,NCTD,20635,318
5972,NCTD_20636,NCTD,20636,309
5973,NCTD_20637,NCTD,20637,302
5974,NCTD_20639,NCTD,20639,309
5975,NCTD_20642,NCTD,20642,318
5976,NCTD_20643,NCTD,20643,303
5977,NCTD_20644,NCTD,20644,318
5978,NCTD_20647,NCTD,20647,308
5979,NCTD_20649,NCTD,20649,302
5980,NCTD_20650,NCTD,20650,318
5981,NCTD_20651,NCTD,20651,303
5982,NCTD_20654,NCTD,20654,308
5983,NCTD_20658,NCTD,20658,445
5984,NCTD_20660,NCTD,20660,302
5985,NCTD_20662,NCTD,20662,303
5986,NCTD_20664,NCTD,20664,308
5987,NCTD_20665,NCTD,20665,302
5988,NCTD_20669,NCTD,20669,304
5989,NCTD_20672,NCTD,20672,302
5990,NCTD_20679,NCTD,20679,302
5991,NCTD_20681,NCTD,20681,304
5992,NCTD_20686,NCTD,20686,302
5993,NCTD_20686,NCTD,20686,332
5994,NCTD_20687,NCTD,20687,304
5995,NCTD_20690,NCTD,20690,318
5996,NCTD_20691,NCTD,20691,304
5997,NCTD_20693,NCTD,20693,305
5998,NCTD_20694,NCTD,20694,306
5999,NCTD_20694,NCTD,20694,318
6000,NCTD_20695,NCTD,20695,306
6001,NCTD_20695,NCTD,20695,318
6002,NCTD_20696,NCTD,20696,306
6003,NCTD_20696,NCTD,20696,318
6004,NCTD_20697,NCTD,20697,304
6005,NCTD_20699,NCTD,20699,306
6006,NCTD_20699,NCTD,20699,318
6007,NCTD_20700,NCTD,20700,305
6008,NCTD_20701,NCTD,20701,334
6009,NCTD_20702,NCTD,20702,308
6010,NCTD_20706,NCTD,20706,306
6011,NCTD_20707,NCTD,20707,318
6012,NCTD_20709,NCTD,20709,305
6013,NCTD_20710,NCTD,20710,332
6014,NCTD_20711,NCTD,20711,332
6015,NCTD_20712,NCTD,20712,334
6016,NCTD_20713,NCTD,20713,308
6017,NCTD_20714,NCTD,20714,332
6018,NCTD_20715,NCTD,20715,308
6019,NCTD_20716,NCTD,20716,305
6020,NCTD_20716,NCTD,20716,332
6021,NCTD_20717,NCTD,20717,305
6022,NCTD_20718,NCTD,20718,308
6023,NCTD_20719,NCTD,20719,305
6024,NCTD_20721,NCTD,20721,304
6025,NCTD_20722,NCTD,20722,308
6026,NCTD_20723,NCTD,20723,305
6027,NCTD_20725,NCTD,20725,305
6028,NCTD_20727,NCTD,20727,305
6029,NCTD_20728,NCTD,20728,305
6030,NCTD_20730,NCTD,20730,305
6031,NCTD_20731,NCTD,20731,305
6032,NCTD_20732,NCTD,20732,358
6033,NCTD_20735,NCTD,20735,359
6034,NCTD_20736,NCTD,20736,353
6035,NCTD_20737,NCTD,20737,359
6036,NCTD_20738,NCTD,20738,358
6037,NCTD_20740,NCTD,20740,308
6038,NCTD_20740,NCTD,20740,353
6039,NCTD_20741,NCTD,20741,305
6040,NCTD_20742,NCTD,20742,359
6041,NCTD_20743,NCTD,20743,358
6042,NCTD_20744,NCTD,20744,359
6043,NCTD_20747,NCTD,20747,358
6044,NCTD_20748,NCTD,20748,359
6045,NCTD_20752,NCTD,20752,358
6046,NCTD_20754,NCTD,20754,350
6047,NCTD_20754,NCTD,20754,351
6048,NCTD_20754,NCTD,20754,352
6049,NCTD_20754,NCTD,20754,354
6050,NCTD_20754,NCTD,20754,356
6051,NCTD_20754,NCTD,20754,357
6052,NCTD_20754,NCTD,20754,358
6053,NCTD_20754,NCTD,20754,359
6054,NCTD_20754,NCTD,20754,371
6055,NCTD_20754,NCTD,20754,388
6056,NCTD_20757,NCTD,20757,351
6057,NCTD_20758,NCTD,20758,354
6058,NCTD_20760,NCTD,20760,354
6059,NCTD_20761,NCTD,20761,351
6060,NCTD_20767,NCTD,20767,352
6061,NCTD_20771,NCTD,20771,355
6062,NCTD_20776,NCTD,20776,352
6063,NCTD_20777,NCTD,20777,352
6064,NCTD_20782,NCTD,20782,351
6065,NCTD_20782,NCTD,20782,354
6066,NCTD_20782,NCTD,20782,357
6067,NCTD_20782,NCTD,20782,388
6068,NCTD_20783,NCTD,20783,371
6069,NCTD_20784,NCTD,20784,357
6070,NCTD_20784,NCTD,20784,388
6071,NCTD_20785,NCTD,20785,388
6072,NCTD_20786,NCTD,20786,357
6073,NCTD_20786,NCTD,20786,388
6074,NCTD_20787,NCTD,20787,388
6075,NCTD_20788,NCTD,20788,371
6076,NCTD_20789,NCTD,20789,388
6077,NCTD_20790,NCTD,20790,388
6078,NCTD_20791,NCTD,20791,371
6079,NCTD_20792,NCTD,20792,371
6080,NCTD_20799,NCTD,20799,392
6081,NCTD_20799,NCTD,20799,395
6082,NCTD_20800,NCTD,20800,392
6083,NCTD_20800,NCTD,20800,395
6084,NCTD_20801,NCTD,20801,392
6085,NCTD_20801,NCTD,20801,395
6086,NCTD_20802,NCTD,20802,392
6087,NCTD_20802,NCTD,20802,395
6088,NCTD_20806,NCTD,20806,392
6089,NCTD_20806,NCTD,20806,395
6090,NCTD_20820,NCTD,20820,313
6091,NCTD_20821,NCTD,20821,301
6092,NCTD_20821,NCTD,20821,302
6093,NCTD_20823,NCTD,20823,301
6094,NCTD_20827,NCTD,20827,301
6095,NCTD_20828,NCTD,20828,313
6096,NCTD_20829,NCTD,20829,301
6097,NCTD_20831,NCTD,20831,313
6098,NCTD_20833,NCTD,20833,313
6099,NCTD_20837,NCTD,20837,311
6100,NCTD_20838,NCTD,20838,301
6101,NCTD_20844,NCTD,20844,309
6102,NCTD_20846,NCTD,20846,309
6103,NCTD_20847,NCTD,20847,325
6104,NCTD_20848,NCTD,20848,302
6105,NCTD_20848,NCTD,20848,309
6106,NCTD_20858,NCTD,20858,301
6107,NCTD_20861,NCTD,20861,392
6108,NCTD_20862,NCTD,20862,392
6109,NCTD_20863,NCTD,20863,392
6110,NCTD_20864,NCTD,20864,315
6111,NCTD_20864,NCTD,20864,392
6112,NCTD_20868,NCTD,20868,301
6113,NCTD_20872,NCTD,20872,301
6114,NCTD_20874,NCTD,20874,301
6115,NCTD_20877,NCTD,20877,309
6116,NCTD_20878,NCTD,20878,302
6117,NCTD_20878,NCTD,20878,315
6118,NCTD_20878,NCTD,20878,325
6119,NCTD_20879,NCTD,20879,315
6120,NCTD_20879,NCTD,20879,325
6121,NCTD_20880,NCTD,20880,301
6122,NCTD_20881,NCTD,20881,304
6123,NCTD_20890,NCTD,20890,323
6124,NCTD_20891,NCTD,20891,323
6125,NCTD_20892,NCTD,20892,303
6126,NCTD_20895,NCTD,20895,301
6127,NCTD_20897,NCTD,20897,301
6128,NCTD_20898,NCTD,20898,301
6129,NCTD_20899,NCTD,20899,301
6130,NCTD_20900,NCTD,20900,309
6131,NCTD_20901,NCTD,20901,309
6132,NCTD_20903,NCTD,20903,301
6133,NCTD_20904,NCTD,20904,309
6134,NCTD_20905,NCTD,20905,301
6135,NCTD_20906,NCTD,20906,309
6136,NCTD_20907,NCTD,20907,301
6137,NCTD_20908,NCTD,20908,301
6138,NCTD_20910,NCTD,20910,304
6139,NCTD_20912,NCTD,20912,304
6140,NCTD_20916,NCTD,20916,332
6141,NCTD_20917,NCTD,20917,332
6142,NCTD_20918,NCTD,20918,334
6143,NCTD_20919,NCTD,20919,303
6144,NCTD_20926,NCTD,20926,303
6145,NCTD_20928,NCTD,20928,303
6146,NCTD_20929,NCTD,20929,303
6147,NCTD_20931,NCTD,20931,306
6148,NCTD_20932,NCTD,20932,332
6149,NCTD_20933,NCTD,20933,306
6150,NCTD_20934,NCTD,20934,304
6151,NCTD_20937,NCTD,20937,318
6152,NCTD_20938,NCTD,20938,306
6153,NCTD_20939,NCTD,20939,318
6154,NCTD_20941,NCTD,20941,306
6155,NCTD_20942,NCTD,20942,306
6156,NCTD_20942,NCTD,20942,318
6157,NCTD_20943,NCTD,20943,306
6158,NCTD_20944,NCTD,20944,306
6159,NCTD_20945,NCTD,20945,332
6160,NCTD_20946,NCTD,20946,318
6161,NCTD_20947,NCTD,20947,304
6162,NCTD_20948,NCTD,20948,304
6163,NCTD_20949,NCTD,20949,304
6164,NCTD_20962,NCTD,20962,354
6165,NCTD_20962,NCTD,20962,356
6166,NCTD_20964,NCTD,20964,355
6167,NCTD_20964,NCTD,20964,358
6168,NCTD_20964,NCTD,20964,359
6169,NCTD_20967,NCTD,20967,388
6170,NCTD_20971,NCTD,20971,350
6171,NCTD_20972,NCTD,20972,350
6172,NCTD_20976,NCTD,20976,388
6173,NCTD_20978,NCTD,20978,350
6174,NCTD_20980,NCTD,20980,352
6175,NCTD_20980,NCTD,20980,354
6176,NCTD_20981,NCTD,20981,371
6177,NCTD_20982,NCTD,20982,388
6178,NCTD_20983,NCTD,20983,388
6179,NCTD_20991,NCTD,20991,395
6180,NCTD_20992,NCTD,20992,395
6181,NCTD_20996,NCTD,20996,392
6182,NCTD_20996,NCTD,20996,395
6183,NCTD_20999,NCTD,20999,301
6184,NCTD_20999,NCTD,20999,302
6185,NCTD_20999,NCTD,20999,318
6186,NCTD_21003,NCTD,21003,301
6187,NCTD_21003,NCTD,21003,302
6188,NCTD_21003,NCTD,21003,318
6189,NCTD_21005,NCTD,21005,301
6190,NCTD_21005,NCTD,21005,302
6191,NCTD_21005,NCTD,21005,318
6192,NCTD_21008,NCTD,21008,301
6193,NCTD_21008,NCTD,21008,302
6194,NCTD_21008,NCTD,21008,318
6195,NCTD_21013,NCTD,21013,301
6196,NCTD_21013,NCTD,21013,302
6197,NCTD_21015,NCTD,21015,301
6198,NCTD_21015,NCTD,21015,302
6199,NCTD_21019,NCTD,21019,313
6200,NCTD_21023,NCTD,21023,313
6201,NCTD_21024,NCTD,21024,392
6202,NCTD_21031,NCTD,21031,313
6203,NCTD_21032,NCTD,21032,301
6204,NCTD_21033,NCTD,21033,325
6205,NCTD_21038,NCTD,21038,325
6206,NCTD_21042,NCTD,21042,315
6207,NCTD_21042,NCTD,21042,325
6208,NCTD_21043,NCTD,21043,325
6209,NCTD_21044,NCTD,21044,325
6210,NCTD_21046,NCTD,21046,311
6211,NCTD_21050,NCTD,21050,301
6212,NCTD_21051,NCTD,21051,309
6213,NCTD_21053,NCTD,21053,309
6214,NCTD_21054,NCTD,21054,301
6215,NCTD_21055,NCTD,21055,309
6216,NCTD_21055,NCTD,21055,311
6217,NCTD_21058,NCTD,21058,309
6218,NCTD_21059,NCTD,21059,309
6219,NCTD_21060,NCTD,21060,309
6220,NCTD_21066,NCTD,21066,309
6221,NCTD_21067,NCTD,21067,303
6222,NCTD_21067,NCTD,21067,311
6223,NCTD_21068,NCTD,21068,309
6224,NCTD_21071,NCTD,21071,303
6225,NCTD_21071,NCTD,21071,309
6226,NCTD_21071,NCTD,21071,311
6227,NCTD_21072,NCTD,21072,309
6228,NCTD_21073,NCTD,21073,311
6229,NCTD_21073,NCTD,21073,313
6230,NCTD_21074,NCTD,21074,301
6231,NCTD_21076,NCTD,21076,313
6232,NCTD_21078,NCTD,21078,309
6233,NCTD_21079,NCTD,21079,315
6234,NCTD_21080,NCTD,21080,315
6235,NCTD_21082,NCTD,21082,315
6236,NCTD_21083,NCTD,21083,309
6237,NCTD_21085,NCTD,21085,301
6238,NCTD_21086,NCTD,21086,302
6239,NCTD_21086,NCTD,21086,315
6240,NCTD_21086,NCTD,21086,325
6241,NCTD_21087,NCTD,21087,315
6242,NCTD_21087,NCTD,21087,392
6243,NCTD_21090,NCTD,21090,302
6244,NCTD_21090,NCTD,21090,315
6245,NCTD_21090,NCTD,21090,325
6246,NCTD_21091,NCTD,21091,302
6247,NCTD_21091,NCTD,21091,315
6248,NCTD_21091,NCTD,21091,325
6249,NCTD_21093,NCTD,21093,301
6250,NCTD_21098,NCTD,21098,301
6251,NCTD_21102,NCTD,21102,301
6252,NCTD_21106,NCTD,21106,301
6253,NCTD_21108,NCTD,21108,315
6254,NCTD_21109,NCTD,21109,303
6255,NCTD_21114,NCTD,21114,309
6256,NCTD_21114,NCTD,21114,311
6257,NCTD_21114,NCTD,21114,315
6258,NCTD_21115,NCTD,21115,309
6259,NCTD_21115,NCTD,21115,311
6260,NCTD_21115,NCTD,21115,315
6261,NCTD_21116,NCTD,21116,309
6262,NCTD_21116,NCTD,21116,311
6263,NCTD_21116,NCTD,21116,315
6264,NCTD_21119,NCTD,21119,309
6265,NCTD_21119,NCTD,21119,311
6266,NCTD_21119,NCTD,21119,315
6267,NCTD_21120,NCTD,21120,303
6268,NCTD_21120,NCTD,21120,309
6269,NCTD_21120,NCTD,21120,313
6270,NCTD_21120,NCTD,21120,315
6271,NCTD_21122,NCTD,21122,304
6272,NCTD_21123,NCTD,21123,304
6273,NCTD_21124,NCTD,21124,303
6274,NCTD_21124,NCTD,21124,309
6275,NCTD_21124,NCTD,21124,313
6276,NCTD_21124,NCTD,21124,315
6277,NCTD_21125,NCTD,21125,315
6278,NCTD_21125,NCTD,21125,325
6279,NCTD_21126,NCTD,21126,315
6280,NCTD_21126,NCTD,21126,325
6281,NCTD_21127,NCTD,21127,304
6282,NCTD_21128,NCTD,21128,309
6283,NCTD_21129,NCTD,21129,304
6284,NCTD_21131,NCTD,21131,304
6285,NCTD_21133,NCTD,21133,323
6286,NCTD_21134,NCTD,21134,323
6287,NCTD_21135,NCTD,21135,323
6288,NCTD_21141,NCTD,21141,301
6289,NCTD_21142,NCTD,21142,445
6290,NCTD_21144,NCTD,21144,301
6291,NCTD_21144,NCTD,21144,308
6292,NCTD_21145,NCTD,21145,301
6293,NCTD_21147,NCTD,21147,309
6294,NCTD_21149,NCTD,21149,304
6295,NCTD_21149,NCTD,21149,309
6296,NCTD_21150,NCTD,21150,301
6297,NCTD_21151,NCTD,21151,304
6298,NCTD_21151,NCTD,21151,309
6299,NCTD_21160,NCTD,21160,332
6300,NCTD_21161,NCTD,21161,306
6301,NCTD_21164,NCTD,21164,306
6302,NCTD_21165,NCTD,21165,332
6303,NCTD_21166,NCTD,21166,306
6304,NCTD_21170,NCTD,21170,332
6305,NCTD_21171,NCTD,21171,303
6306,NCTD_21173,NCTD,21173,303
6307,NCTD_21174,NCTD,21174,303
6308,NCTD_21175,NCTD,21175,303
6309,NCTD_21177,NCTD,21177,332
6310,NCTD_21178,NCTD,21178,332
6311,NCTD_21180,NCTD,21180,332
6312,NCTD_21181,NCTD,21181,304
6313,NCTD_21183,NCTD,21183,304
6314,NCTD_21184,NCTD,21184,306
6315,NCTD_21185,NCTD,21185,306
6316,NCTD_21187,NCTD,21187,304
6317,NCTD_21188,NCTD,21188,332
6318,NCTD_21191,NCTD,21191,306
6319,NCTD_21191,NCTD,21191,318
6320,NCTD_21192,NCTD,21192,306
6321,NCTD_21193,NCTD,21193,304
6322,NCTD_21194,NCTD,21194,306
6323,NCTD_21197,NCTD,21197,306
6324,NCTD_21198,NCTD,21198,306
6325,NCTD_21199,NCTD,21199,306
6326,NCTD_21201,NCTD,21201,318
6327,NCTD_21202,NCTD,21202,318
6328,NCTD_21203,NCTD,21203,332
6329,NCTD_21204,NCTD,21204,304
6330,NCTD_21205,NCTD,21205,332
6331,NCTD_21206,NCTD,21206,332
6332,NCTD_21210,NCTD,21210,304
6333,NCTD_21213,NCTD,21213,304
6334,NCTD_21214,NCTD,21214,347
6335,NCTD_21232,NCTD,21232,305
6336,NCTD_21233,NCTD,21233,358
6337,NCTD_21234,NCTD,21234,305
6338,NCTD_21236,NCTD,21236,358
6339,NCTD_21237,NCTD,21237,358
6340,NCTD_21238,NCTD,21238,305
6341,NCTD_21238,NCTD,21238,355
6342,NCTD_21239,NCTD,21239,358
6343,NCTD_21240,NCTD,21240,355
6344,NCTD_21240,NCTD,21240,358
6345,NCTD_21240,NCTD,21240,359
6346,NCTD_21241,NCTD,21241,355
6347,NCTD_21241,NCTD,21241,358
6348,NCTD_21241,NCTD,21241,359
6349,NCTD_21246,NCTD,21246,351
6350,NCTD_21246,NCTD,21246,358
6351,NCTD_21246,NCTD,21246,359
6352,NCTD_21247,NCTD,21247,350
6353,NCTD_21249,NCTD,21249,350
6354,NCTD_21250,NCTD,21250,350
6355,NCTD_21254,NCTD,21254,350
6356,NCTD_21271,NCTD,21271,350
6357,NCTD_21273,NCTD,21273,354
6358,NCTD_21274,NCTD,21274,352
6359,NCTD_21274,NCTD,21274,354
6360,NCTD_21277,NCTD,21277,352
6361,NCTD_21277,NCTD,21277,354
6362,NCTD_21278,NCTD,21278,371
6363,NCTD_21280,NCTD,21280,388
6364,NCTD_21281,NCTD,21281,388
6365,NCTD_21282,NCTD,21282,388
6366,NCTD_21283,NCTD,21283,371
6367,NCTD_21284,NCTD,21284,371
6368,NCTD_21285,NCTD,21285,371
6369,NCTD_21286,NCTD,21286,351
6370,NCTD_21286,NCTD,21286,358
6371,NCTD_21286,NCTD,21286,359
6372,NCTD_21291,NCTD,21291,395
6373,NCTD_21292,NCTD,21292,395
6374,NCTD_21309,NCTD,21309,301
6375,NCTD_21309,NCTD,21309,302
6376,NCTD_21311,NCTD,21311,301
6377,NCTD_21311,NCTD,21311,302
6378,NCTD_21317,NCTD,21317,313
6379,NCTD_21319,NCTD,21319,392
6380,NCTD_21324,NCTD,21324,392
6381,NCTD_21334,NCTD,21334,325
6382,NCTD_21335,NCTD,21335,311
6383,NCTD_21337,NCTD,21337,311
6384,NCTD_21343,NCTD,21343,301
6385,NCTD_21352,NCTD,21352,309
6386,NCTD_21353,NCTD,21353,392
6387,NCTD_21356,NCTD,21356,303
6388,NCTD_21358,NCTD,21358,311
6389,NCTD_21358,NCTD,21358,313
6390,NCTD_21359,NCTD,21359,313
6391,NCTD_21365,NCTD,21365,315
6392,NCTD_21365,NCTD,21365,392
6393,NCTD_21366,NCTD,21366,301
6394,NCTD_21368,NCTD,21368,302
6395,NCTD_21368,NCTD,21368,315
6396,NCTD_21368,NCTD,21368,325
6397,NCTD_21372,NCTD,21372,315
6398,NCTD_21373,NCTD,21373,301
6399,NCTD_21374,NCTD,21374,309
6400,NCTD_21374,NCTD,21374,311
6401,NCTD_21374,NCTD,21374,315
6402,NCTD_21375,NCTD,21375,315
6403,NCTD_21378,NCTD,21378,304
6404,NCTD_21380,NCTD,21380,302
6405,NCTD_21380,NCTD,21380,315
6406,NCTD_21380,NCTD,21380,325
6407,NCTD_21381,NCTD,21381,315
6408,NCTD_21381,NCTD,21381,325
6409,NCTD_21382,NCTD,21382,315
6410,NCTD_21382,NCTD,21382,325
6411,NCTD_21384,NCTD,21384,315
6412,NCTD_21384,NCTD,21384,325
6413,NCTD_21385,NCTD,21385,304
6414,NCTD_21394,NCTD,21394,445
6415,NCTD_21395,NCTD,21395,309
6416,NCTD_21396,NCTD,21396,301
6417,NCTD_21399,NCTD,21399,301
6418,NCTD_21401,NCTD,21401,308
6419,NCTD_21402,NCTD,21402,304
6420,NCTD_21402,NCTD,21402,309
6421,NCTD_21403,NCTD,21403,304
6422,NCTD_21406,NCTD,21406,334
6423,NCTD_21407,NCTD,21407,334
6424,NCTD_21409,NCTD,21409,332
6425,NCTD_21415,NCTD,21415,303
6426,NCTD_21419,NCTD,21419,303
6427,NCTD_21421,NCTD,21421,332
6428,NCTD_21424,NCTD,21424,306
6429,NCTD_21426,NCTD,21426,304
6430,NCTD_21428,NCTD,21428,306
6431,NCTD_21429,NCTD,21429,306
6432,NCTD_21429,NCTD,21429,318
6433,NCTD_21430,NCTD,21430,306
6434,NCTD_21431,NCTD,21431,306
6435,NCTD_21432,NCTD,21432,306
6436,NCTD_21438,NCTD,21438,304
6437,NCTD_21444,NCTD,21444,359
6438,NCTD_21445,NCTD,21445,305
6439,NCTD_21445,NCTD,21445,356
6440,NCTD_21446,NCTD,21446,354
6441,NCTD_21450,NCTD,21450,350
6442,NCTD_21453,NCTD,21453,350
6443,NCTD_21455,NCTD,21455,388
6444,NCTD_21457,NCTD,21457,350
6445,NCTD_21464,NCTD,21464,388
6446,NCTD_21465,NCTD,21465,388
6447,NCTD_21466,NCTD,21466,388
6448,NCTD_21467,NCTD,21467,371
6449,NCTD_21468,NCTD,21468,371
6450,NCTD_21471,NCTD,21471,395
6451,NCTD_21472,NCTD,21472,395
6452,NCTD_21473,NCTD,21473,395
6453,NCTD_21474,NCTD,21474,395
6454,NCTD_21475,NCTD,21475,395
6455,NCTD_21477,NCTD,21477,392
6456,NCTD_21477,NCTD,21477,395
6457,NCTD_21478,NCTD,21478,392
6458,NCTD_21478,NCTD,21478,395
6459,NCTD_21480,NCTD,21480,395
6460,NCTD_21483,NCTD,21483,392
6461,NCTD_21483,NCTD,21483,395
6462,NCTD_21489,NCTD,21489,392
6463,NCTD_21489,NCTD,21489,395
6464,NCTD_21491,NCTD,21491,301
6465,NCTD_21491,NCTD,21491,302
6466,NCTD_21491,NCTD,21491,318
6467,NCTD_21494,NCTD,21494,301
6468,NCTD_21494,NCTD,21494,302
6469,NCTD_21494,NCTD,21494,318
6470,NCTD_21496,NCTD,21496,301
6471,NCTD_21496,NCTD,21496,302
6472,NCTD_21496,NCTD,21496,318
6473,NCTD_21497,NCTD,21497,301
6474,NCTD_21497,NCTD,21497,302
6475,NCTD_21497,NCTD,21497,318
6476,NCTD_21504,NCTD,21504,301
6477,NCTD_21504,NCTD,21504,302
6478,NCTD_21505,NCTD,21505,301
6479,NCTD_21505,NCTD,21505,302
6480,NCTD_21510,NCTD,21510,301
6481,NCTD_21511,NCTD,21511,301
6482,NCTD_21515,NCTD,21515,301
6483,NCTD_21516,NCTD,21516,325
6484,NCTD_21517,NCTD,21517,325
6485,NCTD_21520,NCTD,21520,325
6486,NCTD_21523,NCTD,21523,301
6487,NCTD_21525,NCTD,21525,315
6488,NCTD_21525,NCTD,21525,325
6489,NCTD_21527,NCTD,21527,325
6490,NCTD_21528,NCTD,21528,301
6491,NCTD_21529,NCTD,21529,309
6492,NCTD_21531,NCTD,21531,309
6493,NCTD_21532,NCTD,21532,309
6494,NCTD_21534,NCTD,21534,309
6495,NCTD_21534,NCTD,21534,311
6496,NCTD_21535,NCTD,21535,325
6497,NCTD_21536,NCTD,21536,309
6498,NCTD_21537,NCTD,21537,309
6499,NCTD_21538,NCTD,21538,325
6500,NCTD_21539,NCTD,21539,302
6501,NCTD_21539,NCTD,21539,309
6502,NCTD_21540,NCTD,21540,303
6503,NCTD_21540,NCTD,21540,311
6504,NCTD_21541,NCTD,21541,303
6505,NCTD_21541,NCTD,21541,309
6506,NCTD_21544,NCTD,21544,392
6507,NCTD_21545,NCTD,21545,309
6508,NCTD_21547,NCTD,21547,303
6509,NCTD_21547,NCTD,21547,309
6510,NCTD_21547,NCTD,21547,311
6511,NCTD_21549,NCTD,21549,309
6512,NCTD_21551,NCTD,21551,301
6513,NCTD_21554,NCTD,21554,392
6514,NCTD_21558,NCTD,21558,309
6515,NCTD_21560,NCTD,21560,302
6516,NCTD_21560,NCTD,21560,315
6517,NCTD_21560,NCTD,21560,325
6518,NCTD_21561,NCTD,21561,309
6519,NCTD_21563,NCTD,21563,315
6520,NCTD_21563,NCTD,21563,392
6521,NCTD_21566,NCTD,21566,302
6522,NCTD_21566,NCTD,21566,315
6523,NCTD_21566,NCTD,21566,325
